PO,Debit Amount,Count
PO4775,57120,1
PO4776,34980.28,1
PO4777,57630,1
PO4778,76800,1
PO478,42197.375,1
PO47840,3545,1
PO47878,371,1
PO47880,42816.648,1
PO47881,645.287,1
PO479,12210,1
PO47900,20400,1
PO47906,64500,1
PO47907,81000,1
PO48,7322.381,1
PO48006,344.25,1
PO48009,2686.77,1
PO48010,278.308,1
PO48011,425.055,1
PO48040,37449.2,1
PO48043,9180,1
PO48051,18160,1
PO48059,81620,1
PO48104,157.301,1
PO48105,58952.047,1
PO48109,100736.208,1
PO48116,2065.654,1
PO48118,18870,1
PO48149,3565.743,1
PO48150,2534.708,1
PO48188,354.88,1
PO48199,10963.2,1
PO48212,92895,1
PO48247,515.107,1
PO48249,1619.614,1
PO48251,1535.836,1
PO48262,105969.462,1
PO483,22680,1
PO485,395600,1
PO486,14483.677,1
PO487,6880,1
PO49,25228.5,1
PO49006,39035,1
PO49012,1890.741,1
PO49015,65250,1
PO49030,32577.369,1
PO49044,40421.4,1
PO49051,16800,1
PO49052,1603.384,1
PO49053,26075.837,1
PO491,23202,1
PO49102,4000,1
PO49108,5341.92,1
PO49110,4821.6,1
PO49112,21840,1
PO494,94553,1
PO495,14242.8,1
PO49591,1455.816,1
PO49592,108185.484,1
PO49597,129192,1
PO496,609.378,1
PO49633,0,1
PO49635,187979.871,1
PO49642,83405.28,1
PO49643,757.36,1
PO49656,223685.56,1
PO49657,16380,1
PO49663,4580.16,1
PO49665,281085.51,1
PO49666,129020.5,1
PO49669,25929.6,1
PO49692,37987.33,1
PO49693,5594.792,1
PO49694,2125.772,1
PO49695,601.362,1
PO497,951300,1
PO49721,378351.5,1
PO49722,121240.45,1
PO49725,308686.86,1
PO49769,75529.24,1
PO49771,6262.8,1
PO49772,39877.2,1
PO49925,3833.483,1
PO49962,0,1
PO49978,869.16,1
PO49990,1605.388,1
PO50,88336.48,1
PO50034,54157.21,1
PO50061,44529.936,1
PO50067,2555.407,1
PO50079,7444.34,1
PO50105,1555.838,1
PO50106,242.985,1
PO50111,303462,1
PO50112,182865.46,1
PO50113,20424,1
PO50114,36397.5,1
PO50115,61600,1
PO50116,85993.6,1
PO50117,15300,1
PO5030,47638,1
PO5031,2422.19,1
PO5032,1600,1
PO5033,10880,1
PO5034,3790,1
PO5035,33561.6,1
PO5036,40396.8,1
PO5037,4575,1
PO5038,24768,1
PO5039,19335.2,1
PO5040,23280,1
PO5041,26883.204,1
PO5042,4089.973,1
PO5043,46710.399,1
PO5044,24255.892,1
PO5045,8187.302,1
PO5046,43449.738,1
PO5048,4262.4,1
PO5050,3360,1
PO5051,20928,1
PO5052,7056,1
PO5053,62280,1
PO5054,3570,1
PO5055,8217,1
PO5056,11391.942,1
PO5060,7689.334,1
PO5062,541332,1
PO5063,21100,1
PO5064,7590,1
PO5065,6246.899,1
PO50655,957.6,1
PO50659,36394.151,1
PO5068,210636,1
PO50681,9180,1
PO50682,199968.335,1
PO50687,120835.2,1
PO5069,527576,1
PO50701,438707.28,1
PO50702,313370.64,1
PO5077,4995,1
PO5079,31689,1
PO5080,40417.5,1
PO5081,10920,1
PO5082,13680,1
PO5083,5556.182,1
PO5084,11256.198,1
PO5085,31976.021,1
PO50862,35308.051,1
PO50881,19200,1
PO50920,744.935,1
PO50935,2772,1
PO50946,42856.24,1
PO50961,37124,1
PO50962,225833.16,1
PO50965,6036.861,1
PO50966,4540.555,1
PO50971,23400,1
PO50975,61336.404,1
PO50977,4483.301,1
PO50980,4066.08,1
PO51,78960.633,1
PO510,24072,1
PO51000,52000,1
PO51018,499322.88,1
PO51019,9273,1
PO51021,5671.999,1
PO51023,121650,1
PO51024,715.5,1
PO51033,26442.78,1
PO51035,5665.152,1
PO51038,0,1
PO51042,47649.6,1
PO51044,4200,1
PO51048,607.399,1
PO51049,213.585,1
PO51051,664.654,1
PO51053,703.052,1
PO51054,505.336,1
PO51056,17945.68,1
PO51057,10971.05,1
PO51060,9884.16,1
PO51062,37095.24,1
PO51063,498.366,1
PO51064,711.951,1
PO51066,1522.08,1
PO51067,827.706,1
PO51071,41821.92,1
PO51074,11899,1
PO51078,60520,1
PO5108,60720,1
PO51080,24475.36,1
PO51081,62273.88,1
PO51083,18820,1
PO51085,6080.81,1
PO51086,17422,1
PO51087,5871.028,1
PO51088,74545.56,1
PO51089,94400,1
PO5109,27558.72,1
PO51090,0,1
PO51091,113130,1
PO51093,116850,1
PO51094,4630,1
PO51095,8320.962,1
PO51096,3102,1
PO51097,30340.8,1
PO51098,38660,1
PO51099,232500,1
PO511,19305,1
PO5110,10034.8,1
PO51102,22725.48,1
PO51104,950971.31,1
PO51105,37040.64,1
PO51106,0,1
PO51107,24640,1
PO51108,4281,1
PO5111,4354.242,1
PO51112,181478.548,1
PO51113,7641.49,1
PO51114,1586.954,1
PO51115,6739.979,1
PO51129,24295.959,1
PO51146,1310.4,1
PO51153,8719.2,1
PO51160,35207.5,1
PO51182,286.88,1
PO51183,27860,1
PO51184,19900,1
PO51193,11627.6,1
PO51206,3717,1
PO51211,24790,1
PO51217,3456,1
PO51225,264092.7,1
PO51226,26556.88,1
PO51232,53992.853,1
PO51234,1731.236,1
PO51235,43842.517,1
PO51241,2162.72,1
PO51242,94446,1
PO51244,29016.1,1
PO51254,31680,1
PO51256,1390.047,1
PO51280,61882.5,1
PO51285,89664,1
PO51297,57568.4,1
PO51307,223712.16,1
PO51309,105306.21,1
PO51318,100969.02,1
PO51338,8276.96,1
PO51339,330260.4,1
PO51354,159300,1
PO51362,77998.8,1
PO51363,112730.4,1
PO51368,858940.72,1
PO514,83929.455,1
PO51411,78438.72,1
PO51426,0,1
PO51430,31010,1
PO51455,39951.343,1
PO51461,5541.271,1
PO51462,1954.132,1
PO51472,4875,1
PO51488,25141.72,1
PO51491,0,1
PO51492,731.866,1
PO51494,1062.948,1
PO51495,805.053,1
PO51496,0,1
PO51498,36866.16,1
PO51499,147360,1
PO51511,154.14,1
PO51513,0,1
PO51550,305809.594,1
PO51594,7800,1
PO51617,20610,1
PO51647,76722.3,1
PO51693,8733.01,1
PO51710,540,1
PO51724,2125.772,1
PO51726,7736.819,1
PO51746,0,1
PO51756,7240,1
PO51784,47189.97,1
PO51785,1344.169,1
PO51803,105726.776,1
PO51804,933.503,1
PO51812,1532.438,1
PO51820,30183.88,1
PO51827,96.2,1
PO51834,2906.16,1
PO51841,66150,1
PO51857,223927.44,1
PO51892,0,1
PO51899,8961.624,1
PO51914,26623.68,1
PO51983,165607.525,1
PO52,1040682,1
PO52001,40428.475,1
PO52002,3116.778,1
PO52006,3890.88,1
PO52055,23400,1
PO52150,140953.6,1
PO52156,5945,1
PO522,40860,1
PO52245,8040,1
PO52289,1099.54,1
PO523,3420,1
PO524,9984,1
PO52451,0,1
PO52465,37091.042,1
PO52473,6501.5,1
PO525,2342162.1,1
PO52540,213561.96,1
PO526,138475.2,1
PO52615,28239.87,1
PO52619,26344.038,1
PO52621,1336.029,1
PO52635,0,1
PO52641,15902.08,1
PO52660,162006.24,1
PO52676,39419.098,1
PO52693,2537.6,1
PO527,79759.2,1
PO52706,59590.08,1
PO52711,26296.24,1
PO52739,10800,1
PO52764,42090,1
PO52773,8000,1
PO52775,2513.511,1
PO52777,7791.634,1
PO52788,12622.5,1
PO52792,11345.11,1
PO52797,8176.32,1
PO528,964.8,1
PO52812,24970,1
PO52896,18947.674,1
PO52897,5084.463,1
PO529,12046.5,1
PO52932,88092.95,1
PO52958,2683705.04,1
PO52965,9292.8,1
PO53,27496.9,1
PO530,226818.24,1
PO53013,37817.842,1
PO53021,36363.308,1
PO53041,54721.654,1
PO53066,506561.28,1
PO531,176070,1
PO53149,2314.08,1
PO532,188336,1
PO53226,11298,1
PO53257,5115.6,1
PO53260,71564.2,1
PO53262,56762.4,1
PO53263,51744,1
PO53264,51240,1
PO53265,22298.1,1
PO53266,6175,1
PO53267,12360.96,1
PO53269,12054,1
PO53270,676650.24,1
PO53271,2720,1
PO53272,15484,1
PO53273,24671.8,1
PO53274,3571.2,1
PO53275,4190.4,1
PO53276,92752.9,1
PO53279,47722.68,1
PO5328,293714,1
PO53280,24940,1
PO53282,93770.76,1
PO53283,35302.56,1
PO53284,102821.52,1
PO53285,46125.12,1
PO53286,98523.6,1
PO53287,3397,1
PO53288,40434,1
PO53290,11100,1
PO53293,9720,1
PO53294,4118.64,1
PO53295,23862,1
PO53297,177096.78,1
PO53298,83941.75,1
PO53300,571950,1
PO53301,32535,1
PO53303,6489,1
PO53305,20075.25,1
PO53306,12622.8,1
PO53307,12600,1
PO53308,6552,1
PO53309,3400.32,1
PO53310,2370.225,1
PO53311,1082.067,1
PO53313,6626.25,1
PO53314,43475,1
PO53315,34434,1
PO53316,1673.085,1
PO53320,9138.896,1
PO53321,64856,1
PO53322,160165.9,1
PO53323,20872,1
PO53324,22032,1
PO53325,11988,1
PO53326,276743.52,1
PO53327,2755.426,1
PO53328,8671.5,1
PO53329,339532.35,1
PO5333,67181.437,1
PO53330,1920.3,1
PO53331,216150,1
PO53332,216150,1
PO53333,220066.7,1
PO53334,143798.7,1
PO53335,3072,1
PO53336,43348.8,1
PO5336,5903.557,1
PO53368,132300,1
PO53369,12870,1
PO53371,17068.8,1
PO53372,87659.6,1
PO53373,2500.414,1
PO53374,16856.64,1
PO53375,7000.4,1
PO53376,19858.8,1
PO53377,483424.86,1
PO5338,40012.854,1
PO53380,26608.4,1
PO53381,188517.52,1
PO53382,57600,1
PO53383,96995.8,1
PO53384,149665.8,1
PO53385,28619.37,1
PO53386,107628.5,1
PO53387,20580,1
PO53388,70485,1
PO53389,12600,1
PO53390,17374.5,1
PO53391,5812.5,1
PO53392,9841.5,1
PO53393,14186,1
PO53395,22950,1
PO53396,1918.82,1
PO53397,10787.28,1
PO53398,16459.2,1
PO53399,95807.8,1
PO5340,25292,1
PO53400,42587.96,1
PO53401,36430.16,1
PO53402,54589.023,1
PO53403,39648,1
PO53404,1960,1
PO53405,39748.5,1
PO53406,3909,1
PO53407,12433.12,1
PO53408,101233.92,1
PO53413,5955.298,1
PO53414,229905,1
PO53415,468,1
PO53416,352512,1
PO53417,27518.691,1
PO53419,37029.72,1
PO53421,18452.22,1
PO53422,94622,1
PO53423,7220,1
PO53424,48592.78,1
PO53426,6518.867,1
PO53427,26100,1
PO53430,51660,1
PO53431,40020,1
PO53432,44929.2,1
PO53433,82527,1
PO53434,643722,1
PO53435,986.58,1
PO53436,8265.16,1
PO53437,127002.87,1
PO53439,24785.12,1
PO53441,5907.628,1
PO53442,18469.08,1
PO53445,824.868,1
PO53446,1335.419,1
PO53447,5029,1
PO53449,10730,1
PO53450,5430.8,1
PO53452,12801.28,1
PO53475,48762,1
PO53478,27180,1
PO53479,38409.28,1
PO53480,4800,1
PO53482,85639.283,1
PO53484,6426,1
PO53485,54095,1
PO53486,4320,1
PO53487,19434.24,1
PO53488,33277,1
PO53490,14086.8,1
PO535,41866,1
PO53522,4346.188,1
PO5359,2580,1
PO53595,54954,1
PO53596,3663.18,1
PO53599,2268,1
PO5360,57108.75,1
PO53602,2452.5,1
PO53605,11426.4,1
PO53606,53544.6,1
PO53607,1319.36,1
PO53610,5913.193,1
PO53612,211011.2,1
PO53646,3697.2,1
PO53647,44673,1
PO53649,112.5,1
PO5365,351.09,1
PO53657,5373.98,1
PO53663,12048,1
PO53683,105037.92,1
PO53688,2315.298,1
PO537,2282.127,1
PO53739,14888,1
PO5377,62047.609,1
PO53775,2550.24,1
PO53776,2227.5,1
PO53777,15291.36,1
PO5378,22703.76,1
PO53781,438631.7,1
PO5379,10992.84,1
PO538,307571,1
PO5380,5903.557,1
PO53814,23125,1
PO53819,33228,1
PO53823,55100,1
PO53825,38017.5,1
PO53826,65500,1
PO53827,38200,1
PO53829,65500,1
PO5384,36170.79,1
PO53843,120007.7,1
PO53848,2680,1
PO53849,14500,1
PO5387,50545.92,1
PO5388,29875.317,1
PO53891,8800,1
PO53893,13664.84,1
PO539,2637.182,1
PO53914,200649.42,1
PO53920,9914.4,1
PO53921,28671.6,1
PO53922,120092.64,1
PO53923,49296,1
PO53949,5753.2,1
PO53981,2544,1
PO53983,55059.54,1
PO53986,3731,1
PO53987,27293.76,1
PO53988,16531.2,1
PO53992,7642.739,1
PO54,52133.76,1
PO54008,19115.28,1
PO5405,23000,1
PO5406,3550,1
PO5407,1105.92,1
PO54076,35875.2,1
PO54079,5045.76,1
PO5408,14975.271,1
PO54085,11584.567,1
PO54086,38555.532,1
PO54087,18712.169,1
PO54088,3829.177,1
PO54099,156.542,1
PO541,2230.5,1
PO5410,253530.119,1
PO54109,360,1
PO5411,89644.72,1
PO54117,44.08,1
PO54118,52.4,1
PO54119,30.56,1
PO54120,52.4,1
PO54134,15073.8,1
PO54135,64298.88,1
PO54136,155498.56,1
PO54137,227272.76,1
PO54138,228655.44,1
PO5414,2956.5,1
PO54144,189142.9,1
PO54146,9931.68,1
PO54149,54660.779,1
PO5415,38376,1
PO54150,149157.24,1
PO54158,78771.6,1
PO5416,9928,1
PO54161,31680,1
PO54168,580,1
PO54169,113800.08,1
PO5417,220457.75,1
PO54176,11744.32,1
PO542,12,1
PO5420,21120,1
PO5422,25271.1,1
PO54230,3600,1
PO54232,220860,1
PO54235,29104.915,1
PO54236,37322.812,1
PO54237,477433.44,1
PO54238,16484.04,1
PO5424,40492.8,1
PO54243,2516.58,1
PO54246,7110.48,1
PO5425,37136,1
PO54254,6556.68,1
PO54255,23928,1
PO54256,28500,1
PO54257,3612,1
PO54258,6486.029,1
PO54259,1207.325,1
PO54290,2061.447,1
PO54291,41984.873,1
PO54292,158467.75,1
PO54297,6026.5,1
PO54298,15600,1
PO543,3840,1
PO54301,37227.059,1
PO54312,4026.72,1
PO5438,28476,1
PO54382,1790,1
PO5439,19015.2,1
PO54398,3161.461,1
PO54400,4374.99,1
PO54401,13840.73,1
PO5441,29795,1
PO5442,32379.2,1
PO5443,6462,1
PO5444,16100,1
PO5446,38665.2,1
PO5449,31539.2,1
PO545,64660,1
PO5450,29349.208,1
PO5451,27763.6,1
PO54525,10926.7,1
PO5456,14484.959,1
PO54567,1396.8,1
PO5457,20338.2,1
PO5459,163007,1
PO546,24080,1
PO5461,0,1
PO5463,571.72,1
PO5464,32379.2,1
PO5466,13877.76,1
PO5467,40448.5,1
PO54679,47871.53,1
PO5468,288785,1
PO54680,3747.924,1
PO54716,400,1
PO54744,1784.73,1
PO548,16860,1
PO54845,1117.092,1
PO54848,11079.144,1
PO54876,116138.4,1
PO54877,65701.28,1
PO5488,5134,1
PO5489,5830,1
PO5491,9254,1
PO5492,2102.758,1
PO5493,30150,1
PO5495,28307,1
PO55,257007,1
PO550,26456.4,1
PO5500,1918856.22,1
PO5502,35704.88,1
PO55031,471.979,1
PO55032,2065.654,1
PO5504,100298.1,1
PO5505,3420,1
PO5506,237686.4,1
PO5508,296658.76,1
PO55109,10841,1
PO5511,30947.2,1
PO5512,4280.64,1
PO5513,604484.428,1
PO5514,68844.079,1
PO5516,24131.5,1
PO55176,1867.154,1
PO55178,4551.558,1
PO552,4707.84,1
PO55242,1117.091,1
PO55244,2065.53,1
PO55245,4783.628,1
PO55285,16212.96,1
PO553,3173.684,1
PO55311,354049.12,1
PO55314,80711.85,1
PO55315,16793.95,1
PO55316,5408.955,1
PO55321,185543.28,1
PO55334,42322.2,1
PO55337,790,1
PO55339,20984.44,1
PO55374,34564.4,1
PO55375,25500,1
PO55376,17780,1
PO55377,48158.4,1
PO55388,12211.2,1
PO55391,149376.717,1
PO55392,162405.6,1
PO55393,6317.946,1
PO55394,112756.36,1
PO55395,198943.84,1
PO55396,71442,1
PO55397,39612,1
PO55398,10487.5,1
PO55399,4680,1
PO554,39990,1
PO55400,142978.26,1
PO55402,12845.16,1
PO55403,94332.27,1
PO55404,2950,1
PO55405,2555.5,1
PO55408,741.823,1
PO55409,11503.738,1
PO55414,1785,1
PO55424,1460.01,1
PO55426,176980,1
PO55427,5270,1
PO55432,66039.394,1
PO55433,42350,1
PO55437,5991.48,1
PO55440,6050,1
PO55447,50844,1
PO55448,9856,1
PO55450,916531.2,1
PO55452,13488.45,1
PO55453,2960,1
PO55454,30798,1
PO55455,2288.16,1
PO55456,48210.998,1
PO55457,49588,1
PO55458,26248.5,1
PO55459,9072,1
PO55461,2444.16,1
PO55462,147066.6,1
PO55463,524239.04,1
PO55464,16624.2,1
PO55465,15649.92,1
PO55466,72174,1
PO55467,28740,1
PO55468,198090,1
PO55469,33314.96,1
PO55471,36656.64,1
PO55472,65450,1
PO55473,54577.92,1
PO55474,59607.36,1
PO55475,15235.42,1
PO55477,7916.598,1
PO55480,72421.798,1
PO55484,17750,1
PO55485,92433.28,1
PO55487,5666.6,1
PO55491,9208.8,1
PO555,62662.912,1
PO55503,3400,1
PO55505,18500,1
PO55506,56452.5,1
PO55507,118932.947,1
PO55508,16577.4,1
PO55509,1946.686,1
PO55511,31598.4,1
PO55516,450387.45,1
PO55517,912735.95,1
PO55518,35627.24,1
PO55519,971604.9,1
PO55520,420567.4,1
PO55521,6158.16,1
PO55522,21630.33,1
PO55523,103072.5,1
PO55524,85558.2,1
PO55525,12348.82,1
PO55526,78414.18,1
PO55528,2027.859,1
PO55529,57020.16,1
PO55530,22680,1
PO55531,367.5,1
PO55532,7630.596,1
PO55533,99203.48,1
PO55534,11925,1
PO55535,1895,1
PO55537,198450,1
PO55538,350060.1,1
PO55539,8476,1
PO55540,3724.339,1
PO55541,202351.5,1
PO55542,303365,1
PO55543,100740.701,1
PO55544,3800,1
PO55545,44737.2,1
PO55546,1151.494,1
PO55547,19301.54,1
PO55548,5824,1
PO55549,38504.2,1
PO55550,27210,1
PO55551,58620.4,1
PO55552,19562.2,1
PO55553,60385.5,1
PO55554,11230.905,1
PO55555,19233.9,1
PO55556,181151.85,1
PO55557,31150,1
PO55558,89410.207,1
PO55560,22750,1
PO55561,18975,1
PO55564,28089.6,1
PO55567,7427.7,1
PO55569,131740.32,1
PO55570,11700,1
PO55572,65161.6,1
PO55573,34710,1
PO55574,105080,1
PO55575,3312,1
PO55578,28862.04,1
PO55583,46743.32,1
PO55585,16770,1
PO55586,6744,1
PO55587,12168,1
PO55588,43194,1
PO55589,64584,1
PO55590,29832,1
PO55591,54090,1
PO55593,11000,1
PO55594,50541.44,1
PO55595,6423.741,1
PO55596,10381.567,1
PO55597,8640,1
PO55599,42944,1
PO556,3318.29,1
PO55600,168725,1
PO55601,18173.4,1
PO55602,31006.4,1
PO55603,58472.455,1
PO55604,48853.131,1
PO55606,8743.806,1
PO55607,36240.84,1
PO55608,51978.9,1
PO55610,6333.36,1
PO55611,5499.6,1
PO55612,18975,1
PO55613,51213,1
PO55614,9660,1
PO55615,12600,1
PO55620,42372.9,1
PO55621,2125.2,1
PO55624,35477.56,1
PO55626,51173,1
PO55629,1470,1
PO55631,3554.591,1
PO55633,24748.04,1
PO55638,31451.4,1
PO55640,77088.34,1
PO55641,8928,1
PO55649,9789.12,1
PO55650,38230.56,1
PO55656,3638,1
PO55657,19115,1
PO55658,32312.64,1
PO55659,7030,1
PO55660,1300,1
PO55661,6366,1
PO55662,14850.23,1
PO55663,4250,1
PO55665,2736,1
PO55666,6301.7,1
PO55669,33625.444,1
PO55670,6428.92,1
PO55671,82975.9,1
PO55676,11040,1
PO55678,36384.84,1
PO55679,14286,1
PO55681,68001.36,1
PO55687,21575.68,1
PO55689,9642.464,1
PO55690,43473.6,1
PO55693,12084.12,1
PO55694,17608.08,1
PO55697,475750.214,1
PO55698,7420,1
PO557,2447.28,1
PO55700,0,1
PO55705,34384.08,1
PO55709,5940,1
PO55713,1404,1
PO55714,0,1
PO55721,5796.7,1
PO55731,20171.52,1
PO55733,39974,1
PO55734,6539.749,1
PO55736,223761.84,1
PO55737,2362.034,1
PO55757,315850.51,1
PO55758,464,1
PO55759,17373.6,1
PO55764,158345.56,1
PO55769,6174.459,1
PO55776,950,1
PO55779,21600,1
PO55791,129304,1
PO55792,572035.95,1
PO55793,0,1
PO55794,137526.8,1
PO55795,23967.639,1
PO55798,42347.8,1
PO55799,4791.96,1
PO55800,28111.2,1
PO55801,5978.4,1
PO55802,4198.272,1
PO55803,23498.56,1
PO55804,17045.457,1
PO55805,7419.4,1
PO55806,91601.3,1
PO55807,54263.592,1
PO55808,10350.3,1
PO55809,55965.92,1
PO55810,4907.8,1
PO55811,13650,1
PO55812,57692.4,1
PO55813,164069.04,1
PO55814,8452.803,1
PO55815,36043.52,1
PO55816,23520,1
PO55823,292058.48,1
PO55824,44611.014,1
PO55827,2228.121,1
PO55829,1787.944,1
PO55835,23140.853,1
PO55836,32454.621,1
PO55837,71423.68,1
PO55838,35773.35,1
PO55842,23788.8,1
PO55856,2626.8,1
PO55857,2423.223,1
PO55860,38447.906,1
PO55861,44200,1
PO55862,20132.533,1
PO55866,1800,1
PO55877,1059.1,1
PO55879,29808,1
PO55881,3250,1
PO55886,51523.36,1
PO55887,1887,1
PO55907,47741.4,1
PO55911,151331.9,1
PO55941,45156,1
PO55946,205.371,1
PO55947,3974.182,1
PO55956,19800,1
PO55971,61900,1
PO55976,32976.52,1
PO55993,3885,1
PO55994,5443.689,1
PO55995,3258.06,1
PO56,17964.484,1
PO560,95570.77,1
PO56006,12550,1
PO56015,12291.2,1
PO56029,40715,1
PO56032,54950.4,1
PO56039,108645.6,1
PO56040,74058.82,1
PO56055,2125.772,1
PO56058,3870.924,1
PO56073,10358.46,1
PO56074,176192,1
PO56075,31497.98,1
PO56076,617592.24,1
PO56094,110330.908,1
PO56118,550,1
PO56119,0,1
PO56147,0,1
PO56185,1404.05,1
PO56187,24900.394,1
PO56189,100421.979,1
PO56192,22007.147,1
PO56198,52943.07,1
PO56199,141377.94,1
PO562,4049.21,1
PO56200,4320,1
PO56201,96790.32,1
PO56312,12680.23,1
PO56325,112343.97,1
PO56341,25439.64,1
PO56345,137323,1
PO56349,3065.697,1
PO56352,5106,1
PO56379,60246.61,1
PO56389,5100,1
PO564,9682.4,1
PO56438,394553.57,1
PO56439,23635.24,1
PO56462,1440,1
PO56464,75947.63,1
PO56475,410.741,1
PO56504,11171.83,1
PO56513,51534.1,1
PO56521,10254.75,1
PO56526,3348.8,1
PO56527,21043,1
PO56532,3600,1
PO56539,245499.544,1
PO56541,122215.26,1
PO56544,69316,1
PO56545,1311.24,1
PO56546,3672,1
PO56549,122825.4,1
PO56552,79040.28,1
PO56554,13018.32,1
PO56555,12700.8,1
PO56556,23800,1
PO56557,53894.62,1
PO56558,282452.8,1
PO56559,6120.45,1
PO56560,7416.64,1
PO56561,116893.35,1
PO56562,237411.3,1
PO56563,241816.26,1
PO56564,38246.54,1
PO56565,23185.6,1
PO56566,369757.08,1
PO56567,104367.52,1
PO56569,28832,1
PO56570,3088.8,1
PO56571,5217.999,1
PO56572,24960,1
PO56573,20676,1
PO56574,39910.5,1
PO56575,2555.5,1
PO56576,1400,1
PO56577,105844.2,1
PO56578,7476,1
PO56579,75756.8,1
PO56580,2843.111,1
PO56581,25560,1
PO56583,142500,1
PO56584,41440,1
PO56590,553359.72,1
PO56591,18860,1
PO56592,4902,1
PO56593,67530.6,1
PO56595,132408,1
PO56596,13011.817,1
PO56597,114734.88,1
PO56598,7761.6,1
PO566,68148.31,1
PO56600,1461.6,1
PO56601,175655,1
PO56603,27832,1
PO56604,6150,1
PO56605,0,1
PO56606,24790,1
PO56607,12843.725,1
PO56608,40653.8,1
PO56610,31370.19,1
PO56611,40000,1
PO56613,8755.5,1
PO56614,5083.6,1
PO56615,19660.29,1
PO56616,30573.4,1
PO56617,16055,1
PO56618,9003.505,1
PO56619,29640.45,1
PO56620,1804,1
PO56622,64634,1
PO56623,33192.872,1
PO56624,334.717,1
PO56625,14802.5,1
PO56626,16806.779,1
PO56627,1945.6,1
PO56628,254.697,1
PO56629,17382.8,1
PO56630,19496.399,1
PO56631,5096.549,1
PO56632,20550,1
PO56634,6029.157,1
PO56635,36050,1
PO56637,15708,1
PO56638,30510,1
PO56639,37524,1
PO56640,11280,1
PO56641,7020,1
PO56642,33047,1
PO56643,28084,1
PO56644,61104.66,1
PO56645,6426,1
PO56646,189770,1
PO56647,15456,1
PO56648,18050,1
PO56649,57972.631,1
PO56650,127971.7,1
PO56651,28092,1
PO56652,250080.24,1
PO56653,147732.6,1
PO56654,53273.16,1
PO56655,36917.261,1
PO56656,45899.1,1
PO56657,21740,1
PO56658,12025,1
PO56659,40474.08,1
PO56660,5256,1
PO56662,10964.447,1
PO56663,1260,1
PO56664,882,1
PO56665,3755,1
PO56666,3608.8,1
PO56667,19001.8,1
PO56668,16491.84,1
PO56669,64960,1
PO56670,1375.584,1
PO56671,7648.486,1
PO56672,12642,1
PO56673,4999.254,1
PO56675,21481.6,1
PO56676,14652.4,1
PO56679,20401.92,1
PO56690,11447.8,1
PO56691,10638.725,1
PO56692,0,1
PO56693,0,1
PO567,16460.8,1
PO56701,339690.06,1
PO56702,6802.246,1
PO56703,6924.96,1
PO56704,25173.6,1
PO56706,26352,1
PO56710,17375.805,1
PO56711,5718.24,1
PO56714,38386.16,1
PO56719,17220,1
PO56721,23348.91,1
PO56727,72298.2,1
PO56737,9720,1
PO56741,2427.6,1
PO56743,14370,1
PO56744,344045,1
PO56745,6262.5,1
PO56746,83648.64,1
PO56748,57909.12,1
PO56749,8181.529,1
PO56750,2662.5,1
PO56751,23516.5,1
PO56752,1960,1
PO56755,5158.822,1
PO56756,26973,1
PO56757,31964.28,1
PO56758,10584,1
PO56760,2950,1
PO56761,9525,1
PO56762,23688,1
PO56765,2365.5,1
PO56767,28857.6,1
PO56768,2400,1
PO56769,6165.12,1
PO56779,24361.2,1
PO56781,6078.24,1
PO56782,4099.2,1
PO56785,36067.955,1
PO56791,3213.115,1
PO56795,10044.8,1
PO56797,5676,1
PO56798,104947.92,1
PO56799,120137.03,1
PO568,28351.006,1
PO56802,8250,1
PO56804,185683.901,1
PO56805,50700,1
PO56808,2900,1
PO56809,10884.64,1
PO56810,101143.876,1
PO56811,1769.967,1
PO56815,36656.64,1
PO56817,38454.8,1
PO56818,39455.52,1
PO56821,30042.24,1
PO56822,140517,1
PO56823,14522,1
PO56824,12439.6,1
PO56827,12050,1
PO56834,11360,1
PO56835,3355.755,1
PO56836,11330.55,1
PO56838,4834.5,1
PO56839,101807.882,1
PO56840,12524.8,1
PO56841,34112,1
PO56845,13058.96,1
PO56846,5758.481,1
PO56847,6770.951,1
PO56848,14317.928,1
